City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
276,Namibe,AO,2022-01-29 22:17:11,-15.1961,12.1522,72.03,77,100,6.67
277,Qaqortoq,GL,2022-01-29 22:19:51,60.7167,-46.0333,12.7,90,100,2.59
278,Carrickfergus,GB,2022-01-29 22:19:51,54.7158,-5.8058,42.76,83,75,1.01
279,Lagoa,PT,2022-01-29 22:19:52,39.05,-27.9833,58.55,72,64,13.96
280,Labuhan,ID,2022-01-29 22:19:52,-6.8844,112.2051,77.94,87,100,6.89
281,Anito,PH,2022-01-29 22:19:52,12.4497,125.2886,75.74,93,56,5.53
282,Valparaiso,CL,2022-01-29 22:16:44,-33.0393,-71.6273,71.83,59,20,11.5
283,Kota Bahru,MY,2022-01-29 22:19:53,6.1333,102.2386,71.55,100,20,0.0
284,Dali,CN,2022-01-29 22:19:53,25.7,100.1833,35.35,69,0,2.04
285,Kosovo Polje,XK,2022-01-29 22:19:53,42.6394,21.0961,21.83,100,0,1.14
286,Adrar,MR,2022-01-29 22:19:54,20.5022,-10.0711,77.25,12,100,11.05
287,Pryazha,RU,2022-01-29 22:19:54,61.6926,33.6216,20.43,88,100,10.36
288,Dauriya,RU,2022-01-29 22:19:55,49.9333,116.8667,-21.23,99,29,0.51
289,Cabinda,AO,2022-01-29 22:19:55,-5.55,12.2,78.35,90,92,4.83
290,Tautira,PF,2022-01-29 22:19:55,-17.7333,-149.15,86.02,74,99,13.69
291,Pokhara,NP,2022-01-29 22:19:56,28.2333,83.9833,45.79,66,8,3.22
292,Beba,CU,2022-01-29 22:19:56,22.4437,-79.7253,62.87,62,98,14.43
293,Cayenne,GF,2022-01-29 22:16:28,4.9333,-52.3333,79.09,85,0,1.01
294,Belmonte,BR,2022-01-29 22:19:57,-15.8631,-38.8828,79.3,82,17,9.86
295,Nabire,ID,2022-01-29 22:19:57,-3.3667,135.4833,75.54,89,99,2.91
296,Muros,ES,2022-01-29 22:19:57,42.7762,-9.0603,53.24,76,15,5.57
297,Ferme-Neuve,CA,2022-01-29 22:19:58,46.7001,-75.4493,4.78,83,49,6.62
298,Mopipi,BW,2022-01-29 22:19:58,-21.1833,24.8833,73.89,73,97,16.8
299,Kadnikov,RU,2022-01-29 22:19:58,59.5022,40.338,0.45,100,93,2.53
300,Alofi,NU,2022-01-29 22:19:59,-19.0595,-169.9187,85.89,70,84,6.91
301,Pemangkat,ID,2022-01-29 22:19:59,1.1667,108.9667,76.32,88,100,3.51
302,Show Low,US,2022-01-29 22:19:59,34.2542,-110.0298,52.48,23,0,0.0
303,Millau,FR,2022-01-29 22:20:00,44.0833,2.9167,33.39,94,12,3.65
304,Rusne,LT,2022-01-29 22:20:00,55.2964,21.3758,42.89,89,100,34.0
305,Arman,RU,2022-01-29 22:20:01,59.7,150.1667,9.46,84,100,14.07
306,Benghazi,LY,2022-01-29 22:20:02,32.1167,20.0667,55.42,52,75,28.5
307,Talnakh,RU,2022-01-29 22:15:18,69.4865,88.3972,-3.8,96,100,9.31
308,At-Bashi,KG,2022-01-29 22:20:02,41.1702,75.8106,2.08,79,65,2.82
309,Northam,GB,2022-01-29 22:20:03,51.0333,-4.2167,46.38,85,82,8.46
310,Ovsyanka,RU,2022-01-29 22:20:03,55.9575,92.5519,-9.78,99,65,4.47
311,Fortuna Foothills,US,2022-01-29 22:20:03,32.6578,-114.4119,73.22,13,0,4.0
312,Inhambane,MZ,2022-01-29 22:20:04,-23.865,35.3833,76.15,73,88,8.57
313,Balkanabat,TM,2022-01-29 22:20:04,39.5108,54.3671,41.13,62,6,3.98
314,Skjervoy,NO,2022-01-29 22:20:05,70.0311,20.9714,27.28,57,7,7.94
315,Karema,TZ,2022-01-29 22:21:05,-6.8205,30.4389,69.75,89,89,4.99
316,Norman Wells,CA,2022-01-29 22:21:06,65.282,-126.8329,-21.96,76,75,3.44
317,Lasa,IT,2022-01-29 22:21:06,46.6166,10.7002,47.66,63,8,8.57
318,Staryy Nadym,RU,2022-01-29 22:21:07,65.6118,72.6842,-8.12,95,98,9.08
319,Parry Sound,CA,2022-01-29 22:16:07,45.3501,-80.033,9.21,56,3,1.77
320,General Roca,AR,2022-01-29 22:16:44,-39.0333,-67.5833,93.6,9,0,17.25
321,Mandalgovi,MN,2022-01-29 22:21:07,45.7625,106.2708,-0.72,90,100,18.05
322,Flinders,AU,2022-01-29 22:21:07,-34.5833,150.8552,79.38,76,100,5.99
323,Srednekolymsk,RU,2022-01-29 22:20:43,67.45,153.6833,-26.16,100,89,4.36
324,Katsuura,JP,2022-01-29 22:21:08,35.1333,140.3,41.18,83,51,15.39
325,Nishihara,JP,2022-01-29 22:21:08,26.1842,127.7558,63.68,83,75,13.8
326,Gat,IL,2022-01-29 22:21:09,31.61,34.7642,49.41,100,0,2.55
327,Santa Barbara,US,2022-01-29 22:21:09,34.7333,-120.0343,65.91,28,0,3.44
328,Gorontalo,ID,2022-01-29 22:21:09,0.5412,123.0595,73.92,94,99,3.4
329,Lompoc,US,2022-01-29 22:19:23,34.6391,-120.4579,72.09,51,0,8.05
330,Tessalit,ML,2022-01-29 22:21:10,20.1986,1.0114,67.98,15,60,11.61
331,Aklavik,CA,2022-01-29 22:21:10,68.2191,-135.0107,-13.97,69,75,2.3
332,Daru,PG,2022-01-29 22:21:11,-9.0763,143.2092,78.73,86,100,10.63
333,Katherine,AU,2022-01-29 22:21:11,-14.4667,132.2667,79.12,89,98,9.22
334,Hasaki,JP,2022-01-29 22:21:11,35.7333,140.8333,34.2,57,74,20.11
335,Mount Gambier,AU,2022-01-29 22:21:12,-37.8333,140.7667,62.51,94,100,8.05
336,Tiznit,MA,2022-01-29 22:21:12,29.5833,-9.5,57.87,31,0,18.61
337,Raudeberg,NO,2022-01-29 22:18:54,61.9875,5.1352,39.87,82,100,11.01
338,Syracuse,IT,2022-01-29 22:21:12,37.0881,15.2792,49.37,55,2,6.76
339,Coihaique,CL,2022-01-29 22:16:23,-45.5752,-72.0662,55.35,71,100,8.05
340,Reporoa,NZ,2022-01-29 22:21:13,-38.4333,176.35,70.34,46,47,3.06
341,Bitadton,PH,2022-01-29 22:21:13,11.4969,122.0851,77.81,86,10,3.91
342,Pisco,PE,2022-01-29 22:19:37,-13.7,-76.2167,71.65,73,0,14.97
343,Baiyin,CN,2022-01-29 22:21:14,36.5583,104.2081,9.48,76,16,3.4
344,Santa Rosa,PH,2022-01-29 22:21:14,14.3122,121.1114,80.11,89,4,3.4
345,Takhtamygda,RU,2022-01-29 22:21:14,54.1,123.5667,-10.91,94,22,3.76
346,Pati,ID,2022-01-29 22:21:15,-6.7559,111.038,75.92,93,100,3.49
347,Fukue,JP,2022-01-29 22:21:15,32.6881,128.8419,47.53,53,100,16.28
348,Dingle,PH,2022-01-29 22:20:14,10.9995,122.6711,74.39,91,10,1.86
349,Barra Dos Coqueiros,BR,2022-01-29 22:21:15,-10.9089,-37.0386,80.62,78,75,2.3
350,Trairi,BR,2022-01-29 22:21:16,-3.2778,-39.2689,78.44,71,85,9.53
351,Chekalin,RU,2022-01-29 22:21:16,54.0969,36.245,24.85,99,99,3.67
352,Kifri,IQ,2022-01-29 22:21:16,34.6959,44.9661,46.36,63,40,4.72
353,Lishu,CN,2022-01-29 22:21:17,43.3047,124.3278,6.75,69,0,5.66
354,Port Hawkesbury,CA,2022-01-29 22:21:17,45.6169,-61.3485,48.18,100,100,9.22
355,Wad Madani,SD,2022-01-29 22:21:17,14.4012,33.5199,68.74,21,8,14.07
356,Sirnak,TR,2022-01-29 22:21:18,37.5228,42.4594,18.79,87,63,6.33
357,Biltine,TD,2022-01-29 22:21:18,14.5333,20.9167,63.68,13,4,12.17
358,Saint Marys,US,2022-01-29 22:21:18,30.7305,-81.5465,47.03,35,0,14.0
359,Ilulissat,GL,2022-01-29 22:21:19,69.2167,-51.1,12.22,52,100,19.57
360,San Andres,CO,2022-01-29 22:16:30,12.5847,-81.7006,84.22,61,20,10.36
361,Palmer,US,2022-01-29 22:18:29,42.1584,-72.3287,15.4,76,100,7.0
362,Atoyac,MX,2022-01-29 22:22:19,20.0167,-103.5333,80.96,33,27,3.42
363,Barra Patuca,HN,2022-01-29 22:20:14,15.8,-84.2833,76.6,81,14,12.26
364,Ilebo,CD,2022-01-29 22:22:20,-4.3167,20.5833,71.94,82,100,1.43
365,Kyra,RU,2022-01-29 22:22:20,49.5776,111.9753,-9.98,96,5,4.81
366,Kostino,RU,2022-01-29 22:22:20,58.9097,53.2691,-0.51,100,99,3.62
367,Baherden,TM,2022-01-29 22:22:21,38.4362,57.4316,39.78,68,3,4.32
368,Tamiahua,MX,2022-01-29 22:22:21,21.2667,-97.45,58.55,62,98,9.86
369,Itaituba,BR,2022-01-29 22:22:21,-4.2761,-55.9836,71.71,99,100,2.8
370,Itamaraju,BR,2022-01-29 22:22:22,-17.0392,-39.5311,76.05,85,17,6.49
371,Tokmak,UA,2022-01-29 22:22:22,47.2514,35.7058,28.9,94,94,11.9
372,Sao Joao Da Barra,BR,2022-01-29 22:21:20,-21.6403,-41.0511,77.04,88,65,11.68
373,Yulara,AU,2022-01-29 22:22:23,-25.2406,130.9889,76.84,88,100,12.66
374,Tevaitoa,PF,2022-01-29 22:22:23,-16.7833,-151.5,80.37,74,23,10.31
375,Nakonde,ZM,2022-01-29 22:22:23,-9.3421,32.745,59.2,96,100,0.56
376,Derzhavinsk,KZ,2022-01-29 22:22:23,51.1,66.3167,13.32,94,100,13.02
377,Rocha,UY,2022-01-29 22:19:54,-34.4833,-54.3333,71.4,67,6,10.63
378,Necochea,AR,2022-01-29 22:18:32,-38.5473,-58.7368,87.04,46,1,19.19
379,Shingu,JP,2022-01-29 22:19:02,33.7333,135.9833,36.79,72,93,6.46
380,Coos Bay,US,2022-01-29 22:22:24,43.3665,-124.2179,57.99,83,0,12.66
381,Nome,US,2022-01-29 22:22:24,64.5011,-165.4064,2.1,64,0,0.0
382,Faya,SA,2022-01-29 22:22:25,18.3851,42.4509,55.51,75,0,6.11
383,Namatanai,PG,2022-01-29 22:22:25,-3.6667,152.4333,81.66,77,100,2.1
384,Boa Vista,BR,2022-01-29 22:22:25,2.8197,-60.6733,87.78,45,40,8.05
385,Cururupu,BR,2022-01-29 22:22:26,-1.8283,-44.8683,72.55,97,100,3.02
386,Ordynskoye,RU,2022-01-29 22:22:26,54.3656,81.8994,-2.15,97,57,5.23
387,Chumikan,RU,2022-01-29 22:22:26,54.7183,135.315,-1.32,88,100,21.25
388,Yenagoa,NG,2022-01-29 22:22:27,4.9247,6.2642,75.45,66,21,3.2
389,Carutapera,BR,2022-01-29 22:22:27,-1.195,-46.02,75.0,87,100,4.92
390,Melilla,ES,2022-01-29 22:22:27,35.2937,-2.9383,59.38,72,0,6.91
391,Maceio,BR,2022-01-29 22:22:28,-9.6658,-35.7353,80.04,78,75,5.75
392,Marsa Matruh,EG,2022-01-29 22:20:43,31.3525,27.2453,52.0,66,40,11.5
393,Mafinga,TZ,2022-01-29 22:22:28,-7.25,35.0667,64.47,97,100,1.95
394,Rusanesti,RO,2022-01-29 22:22:28,43.9333,24.6,28.85,75,6,12.59
395,Kindu,CD,2022-01-29 22:22:29,-2.95,25.95,70.3,90,87,1.77
396,Mackay,AU,2022-01-29 22:19:53,-21.15,149.2,78.67,79,24,13.94
397,Jacksonville,US,2022-01-29 22:18:27,30.3322,-81.6556,47.01,38,20,1.01
398,Bontang,ID,2022-01-29 22:22:29,0.1333,117.5,78.03,82,97,0.96
399,Abomey-Calavi,BJ,2022-01-29 22:22:29,6.4485,2.3557,82.26,65,23,2.3
400,Iracoubo,GF,2022-01-29 22:22:30,5.4802,-53.2011,76.59,84,96,7.76
401,Alto Araguaia,BR,2022-01-29 22:22:30,-17.3147,-53.2153,70.74,94,100,4.16
402,San Vicente,AR,2022-01-29 22:22:30,-26.6167,-54.1333,67.8,79,91,5.5
403,Cidreira,BR,2022-01-29 22:22:31,-30.1811,-50.2056,72.39,60,45,12.66
404,The Valley,AI,2022-01-29 22:20:10,18.217,-63.0578,78.94,65,20,6.91
405,Innisfail,AU,2022-01-29 22:22:31,-17.5333,146.0333,79.05,86,99,5.97
406,Buriti Alegre,BR,2022-01-29 22:22:31,-18.14,-49.0403,69.58,88,100,3.15
407,Hailar,CN,2022-01-29 22:22:32,49.2,119.7,-22.09,99,15,4.23
408,Tual,ID,2022-01-29 22:22:32,-5.6667,132.75,82.74,77,100,14.38
409,El Campo,US,2022-01-29 22:23:32,29.1966,-96.2697,64.81,22,0,6.91
410,Buta,CD,2022-01-29 22:23:33,2.7858,24.73,70.14,35,30,2.35
411,Linares,CL,2022-01-29 22:23:33,-35.85,-71.6,83.62,33,0,14.72
412,Timaru,NZ,2022-01-29 22:21:14,-44.4,171.25,66.69,56,98,6.24
413,Bajil,YE,2022-01-29 22:23:34,15.0584,43.2851,75.58,80,52,6.33
414,Olinda,BR,2022-01-29 22:23:34,-8.0089,-34.8553,80.33,74,75,2.3
415,Shentala,RU,2022-01-29 22:23:34,54.45,51.4833,11.44,95,100,8.66
416,Rorvik,NO,2022-01-29 22:23:35,64.8621,11.2373,37.54,90,100,30.49
417,Sola,VU,2022-01-29 22:19:48,-13.8833,167.55,83.1,77,99,21.77
418,Abu Dhabi,AE,2022-01-29 22:20:26,24.4667,54.3667,66.96,76,0,0.0
419,Walvis Bay,NA,2022-01-29 22:20:09,-22.9575,14.5053,63.55,82,9,13.8
420,Krasnogorsk,RU,2022-01-29 22:23:35,55.8225,37.3181,24.85,93,100,6.71
421,Chatrapur,IN,2022-01-29 22:23:36,19.35,84.9833,61.18,54,23,4.25
422,Kampene,CD,2022-01-29 22:23:36,-3.6,26.6667,68.45,87,89,1.25
423,Horodnytsya,UA,2022-01-29 22:23:36,50.807,27.3168,27.1,91,100,14.38
424,Esmeraldas,BR,2022-01-29 22:18:40,-19.7625,-44.3139,74.44,85,85,2.55
425,Viedma,AR,2022-01-29 22:23:37,-40.8135,-62.9967,79.81,46,41,14.76
426,Kidal,ML,2022-01-29 22:23:37,18.4411,1.4078,68.31,12,17,11.77
427,Black Diamond,US,2022-01-29 22:23:37,47.3087,-122.0032,53.67,52,100,2.71
428,Hofn,IS,2022-01-29 22:23:38,64.2539,-15.2082,30.29,56,14,7.05
429,Canutama,BR,2022-01-29 22:23:38,-6.5339,-64.3831,74.28,99,100,2.75
430,Bodden Town,KY,2022-01-29 22:23:38,19.2833,-81.25,75.99,65,75,14.0
431,Balung,ID,2022-01-29 22:23:39,-7.7333,113.9167,77.11,89,100,2.71
432,Dumas,US,2022-01-29 22:23:39,35.8656,-101.9732,66.11,10,0,0.0
433,Saquarema,BR,2022-01-29 22:23:39,-22.92,-42.5103,77.02,96,84,9.78
434,Kalemie,CD,2022-01-29 22:23:40,-5.9475,29.1947,70.25,89,100,4.56
435,Talaya,RU,2022-01-29 22:18:47,61.3833,152.75,-8.09,98,100,3.65
436,Itarema,BR,2022-01-29 22:22:33,-2.9248,-39.9167,79.05,72,97,8.99
437,Nhulunbuy,AU,2022-01-29 22:23:40,-12.2333,136.7667,83.01,83,100,14.97
438,Sept-Iles,CA,2022-01-29 22:23:41,50.2001,-66.3821,6.06,61,100,8.01
439,Berlevag,NO,2022-01-29 22:23:41,70.8578,29.0864,18.48,79,95,4.92
440,Terrace,CA,2022-01-29 22:23:41,54.5163,-128.6035,40.91,93,75,5.75
441,Makat,KZ,2022-01-29 22:23:08,47.6469,53.3463,26.4,96,100,11.23
442,Puerto Escondido,MX,2022-01-29 22:23:42,15.85,-97.0667,83.23,65,20,9.22
443,George,ZA,2022-01-29 22:23:42,-33.963,22.4617,62.15,94,20,0.0
444,Port Hardy,CA,2022-01-29 22:23:42,50.6996,-127.4199,46.76,87,100,19.57
445,Tokur,RU,2022-01-29 22:23:43,53.1333,132.9,-24.95,99,96,1.95
446,Jiangyou,CN,2022-01-29 22:23:43,31.7667,104.7167,39.65,95,100,2.39
447,Vila Velha,BR,2022-01-29 22:23:43,-20.3297,-40.2925,80.55,88,20,8.01
448,Hendek,TR,2022-01-29 22:23:44,40.7994,30.7481,25.12,86,70,5.41
449,Bathsheba,BB,2022-01-29 22:23:44,13.2167,-59.5167,77.61,73,20,13.8
450,Zirandaro,MX,2022-01-29 22:22:17,18.45,-100.9833,96.33,24,0,1.39
451,Klaksvik,FO,2022-01-29 22:21:34,62.2266,-6.589,34.72,64,49,24.23
452,Baft,IR,2022-01-29 22:23:44,29.234,56.6057,39.69,63,33,5.57
453,Phuket,TH,2022-01-29 22:23:40,8.0,98.25,77.22,88,20,0.0
454,Nelson Bay,AU,2022-01-29 22:24:45,-32.7167,152.15,80.1,74,92,1.99
455,Namie,JP,2022-01-29 22:24:45,37.4833,141.0,34.97,59,72,14.05
456,Ugoofaaru,MV,2022-01-29 22:20:00,5.6667,73.0,82.06,70,76,16.53
457,Fort Nelson,CA,2022-01-29 22:24:46,58.8053,-122.7002,6.39,85,100,9.22
458,Jackson,US,2022-01-29 22:20:00,42.4165,-122.8345,58.91,38,0,0.0
459,Ambon,ID,2022-01-29 22:24:46,-3.6954,128.1814,80.74,78,40,4.61
460,Cordoba,AR,2022-01-29 22:24:46,-31.4135,-64.1811,82.6,53,20,8.05
461,Siguiri,GN,2022-01-29 22:24:47,11.6667,-9.5,79.75,17,4,2.98
462,Buenavista,PH,2022-01-29 22:24:47,8.9769,125.4089,73.44,90,51,4.81
463,Margate,GB,2022-01-29 22:24:48,51.3813,1.3862,47.3,68,40,8.01
464,Muisne,EC,2022-01-29 22:24:48,0.6,-80.0333,80.71,87,100,2.98
465,Wanaka,NZ,2022-01-29 22:24:48,-44.7,169.15,67.1,48,100,4.0
466,Smithers,CA,2022-01-29 22:24:49,54.7804,-127.1743,41.32,65,75,5.75
467,Sechura,PE,2022-01-29 22:24:49,-5.5569,-80.8222,78.89,62,47,16.96
468,Plettenberg Bay,ZA,2022-01-29 22:24:49,-34.0527,23.3716,64.49,91,10,1.9
469,Lucea,JM,2022-01-29 22:24:50,18.451,-78.1736,78.66,72,9,12.21
470,Virginia Beach,US,2022-01-29 22:23:10,36.8529,-75.978,31.01,54,0,21.85
471,Santa Cruz,BO,2022-01-29 22:23:28,-17.8,-63.1667,91.45,35,20,6.91
472,Cornwall,CA,2022-01-29 22:24:50,45.0181,-74.7281,7.39,43,0,8.05
473,Kigoma,TZ,2022-01-29 22:24:50,-4.8769,29.6267,73.42,79,100,3.94
474,Les Cayes,HT,2022-01-29 22:24:51,18.2,-73.75,79.41,69,63,5.08
475,Yar-Sale,RU,2022-01-29 22:24:51,66.8333,70.8333,-9.96,97,90,8.63
476,Akdepe,TM,2022-01-29 22:24:51,42.0551,59.3788,24.8,72,0,5.12
477,Mayumba,GA,2022-01-29 22:24:52,-3.432,10.6554,77.41,90,69,1.88
478,Kupang,ID,2022-01-29 22:24:52,-10.1667,123.5833,79.38,89,75,5.75
479,Port Shepstone,ZA,2022-01-29 22:24:52,-30.7414,30.455,72.55,83,97,10.92
480,Zhicheng,CN,2022-01-29 22:24:13,30.2956,111.5047,32.92,89,14,2.1
481,Harper,LR,2022-01-29 22:24:53,4.375,-7.7169,79.88,87,68,6.51
482,Kandi,BJ,2022-01-29 22:24:53,11.1342,2.9386,74.19,15,23,7.0
483,Cambridge,CA,2022-01-29 22:23:05,43.3601,-80.3127,13.33,39,0,1.01
484,Soyo,AO,2022-01-29 22:24:53,-6.1349,12.3689,78.55,88,97,4.97
485,Ahmadpur,IN,2022-01-29 22:24:54,18.7,76.9333,61.16,25,9,1.72
486,Akureyri,IS,2022-01-29 22:24:54,65.6835,-18.0878,33.73,64,75,18.41
487,Shimabara,JP,2022-01-29 22:24:54,32.7833,130.3667,42.67,57,100,11.27
488,Pacific Grove,US,2022-01-29 22:23:00,36.6177,-121.9166,68.58,44,0,1.01
489,Obuasi,GH,2022-01-29 22:24:55,6.206,-1.6619,74.62,78,50,2.17
490,Ketchikan,US,2022-01-29 22:24:55,55.3422,-131.6461,43.27,70,40,11.5
491,Belaya Gora,RU,2022-01-29 22:24:55,68.5333,146.4167,-16.96,100,100,1.43
492,Siilinjarvi,FI,2022-01-29 22:24:56,63.0833,27.6667,26.62,86,100,17.27
493,Yumen,CN,2022-01-29 22:24:56,40.2833,97.2,13.03,64,0,5.84
494,Clyde River,CA,2022-01-29 22:24:56,70.4692,-68.5914,-7.37,59,100,17.27
495,Panorama,GR,2022-01-29 22:24:57,40.5878,23.0315,38.91,57,20,5.01
496,Nago,JP,2022-01-29 22:24:57,26.5881,127.9761,64.47,84,100,13.35
497,Khani,GE,2022-01-29 22:24:57,41.9563,42.9566,24.37,82,93,6.49
498,Chimbote,PE,2022-01-29 22:24:58,-9.0853,-78.5783,73.85,72,88,11.01
499,Camargo,MX,2022-01-29 22:24:58,27.6667,-105.1667,62.69,37,6,5.95
500,Drolshagen,DE,2022-01-29 22:25:58,51.0167,7.7667,45.12,83,80,5.01
501,Uvira,CD,2022-01-29 22:25:59,-3.4067,29.1458,73.42,80,87,3.6
502,Santiago De Cuba,CU,2022-01-29 22:25:59,20.0247,-75.8219,82.02,65,40,8.05
503,Great Yarmouth,GB,2022-01-29 22:26:00,52.6083,1.7305,45.21,71,25,18.59
504,Kavaratti,IN,2022-01-29 22:26:00,10.5669,72.642,80.33,75,68,6.71
505,Nyurba,RU,2022-01-29 22:26:00,63.2842,118.3319,-21.51,99,92,4.88
506,Myski,RU,2022-01-29 22:21:02,53.709,87.8014,-1.21,100,62,2.95
507,Jacmel,HT,2022-01-29 22:26:01,18.2342,-72.5347,82.24,72,74,3.91
508,Mendi,PG,2022-01-29 22:26:01,-6.1761,143.6513,58.03,86,96,0.85
509,Stromness,GB,2022-01-29 22:24:48,58.965,-3.296,41.25,59,32,31.54
510,Port Moresby,PG,2022-01-29 22:26:02,-9.4431,147.1797,74.62,94,100,11.5
511,Cortland,US,2022-01-29 22:26:02,42.6001,-76.083,9.14,75,0,8.05
512,Villazon,BO,2022-01-29 22:26:02,-22.0866,-65.5942,57.78,61,84,15.08
513,Ondjiva,AO,2022-01-29 22:26:03,-17.0667,15.7333,72.37,72,97,0.89
514,Huambo,AO,2022-01-29 22:26:03,-12.7761,15.7392,60.4,96,100,3.0
515,Coquimbo,CL,2022-01-29 22:24:31,-29.9533,-71.3436,65.93,72,20,13.8
516,Sao Miguel Dos Campos,BR,2022-01-29 22:26:03,-9.7811,-36.0936,80.1,69,100,4.21
517,Eureka,US,2022-01-29 22:26:04,40.8021,-124.1637,61.66,73,4,1.01
518,Bom Jesus,BR,2022-01-29 22:26:04,-9.0744,-44.3586,72.0,89,81,3.36
519,Sidi Ali,DZ,2022-01-29 22:26:04,36.0998,0.4206,50.54,41,0,8.7
520,Lashio,MM,2022-01-29 22:26:05,22.9333,97.75,44.51,84,0,0.87
521,Kajaani,FI,2022-01-29 22:26:05,64.2273,27.7285,24.85,93,100,12.66
522,Acari,PE,2022-01-29 22:26:05,-15.4311,-74.6158,75.54,66,93,9.8
523,Tobetsu,JP,2022-01-29 22:26:06,43.2169,141.5169,17.51,62,40,11.5
524,Palu,ID,2022-01-29 22:26:06,-0.8917,119.8707,74.79,94,100,2.37
525,Meulaboh,ID,2022-01-29 22:26:06,4.1363,96.1285,77.02,89,73,3.04
526,Auki,SB,2022-01-29 22:22:53,-8.7676,160.7034,81.99,81,99,6.11
527,Puerto Baquerizo Moreno,EC,2022-01-29 22:26:07,-0.9,-89.6,79.79,69,20,11.5
528,Tamala,RU,2022-01-29 22:26:07,52.541,43.2515,26.58,98,99,4.92
529,Zhangzhou,CN,2022-01-29 22:26:07,24.5133,117.6556,55.33,87,100,0.96
530,Anchorage,US,2022-01-29 22:22:32,61.2181,-149.9003,27.68,84,20,5.01
531,Arlit,NE,2022-01-29 22:26:08,18.7369,7.3853,62.83,15,1,6.4
532,Balsas,BR,2022-01-29 22:24:54,-7.5325,-46.0356,72.09,91,36,4.97
533,Pandan Niog,PH,2022-01-29 22:26:08,6.2282,120.5631,80.64,75,100,2.35
534,Pingxiang,CN,2022-01-29 22:26:09,27.6167,113.85,35.24,98,100,2.33
535,Podor,MR,2022-01-29 22:26:09,16.6527,-14.9587,82.35,26,0,2.3
536,Almaznyy,RU,2022-01-29 22:26:09,48.0448,40.045,32.14,95,99,15.03
537,Nemuro,JP,2022-01-29 22:26:10,43.3236,145.575,16.95,72,49,17.36
538,Miraflores,MX,2022-01-29 22:26:10,19.2167,-98.8083,71.02,40,10,4.83
539,Pradera,CO,2022-01-29 22:26:10,3.4211,-76.2447,84.88,83,100,3.06
540,Sandwick,GB,2022-01-29 22:26:11,60.0,-1.25,39.02,60,75,29.93
541,Banjar,ID,2022-01-29 22:26:11,-8.19,114.9675,78.66,88,100,4.03
542,Linxia,CN,2022-01-29 22:26:11,35.6003,103.2064,8.13,86,58,2.84
543,Jucas,BR,2022-01-29 22:26:11,-6.5253,-39.5275,70.57,92,90,2.68
544,Beidao,CN,2022-01-29 22:26:12,34.5686,105.8933,16.36,94,96,1.54
545,Ajdabiya,LY,2022-01-29 22:27:12,30.7554,20.2263,55.85,55,61,23.58
546,Taft,IR,2022-01-29 22:27:12,31.7471,54.2088,35.55,30,40,11.5
547,Karanja,IN,2022-01-29 22:27:13,20.4833,77.4833,60.44,30,5,3.02
548,Kapit,MY,2022-01-29 22:22:32,2.0167,112.9333,72.81,100,100,0.38
549,Cozumel,MX,2022-01-29 22:27:13,20.5083,-86.9458,73.47,67,75,5.01
550,Zyryanka,RU,2022-01-29 22:27:14,65.75,150.85,-23.4,100,94,0.96
551,Nowy Tomysl,PL,2022-01-29 22:27:14,52.3195,16.1284,46.26,72,89,29.08
552,Gambela,ET,2022-01-29 22:27:14,8.25,34.5833,82.26,31,33,2.95
